"id_transaksi","id_pelanggan","tanggal_transaksi","pedas","sayuran","metode_pembayaran"
537,174,"2024-07-18",4,"sawi hijau","cash"
538,174,"2025-01-19",1,"tanpa sayur","qris"
539,106,"2025-03-20",4,"tanpa sayur","qris"
540,67,"2024-08-16",0,"sawi hijau","debit"
541,17,"2025-03-02",4,"sawi putih","debit"
542,44,"2024-11-21",4,"sawi putih","qris"
543,150,"2024-08-17",4,"sawi putih","cash"
544,169,"2025-03-25",0,"sawi putih","qris"
545,26,"2025-01-30",5,"sawi putih","cash"
546,121,"2024-08-03",3,"tanpa sayur","qris"
547,48,"2024-07-21",4,"sawi putih","debit"
548,85,"2024-10-14",3,"sawi hijau","qris"
549,198,"2024-12-26",4,"sawi hijau","cash"
550,96,"2024-08-23",4,"sawi putih","cash"
551,140,"2024-12-06",0,"sawi hijau","cash"
552,13,"2024-07-14",0,"sawi hijau","debit"
553,140,"2024-05-21",1,"tanpa sayur","cash"
554,153,"2024-09-27",2,"sawi putih","cash"
555,176,"2024-10-23",0,"sawi hijau","cash"
556,157,"2024-06-06",3,"sawi putih","cash"
557,85,"2024-06-02",4,"sawi hijau","cash"
558,85,"2024-02-17",3,"sawi hijau","cash"
559,154,"2024-08-23",0,"sawi hijau","cash"
560,119,"2024-08-25",1,"sawi hijau","qris"
561,112,"2024-07-25",3,"tanpa sayur","qris"
562,174,"2024-09-30",1,"sawi putih","cash"
563,35,"2024-09-01",4,"sawi hijau","debit"
564,24,"2024-12-18",3,"sawi hijau","cash"
565,204,"2024-04-11",3,"tanpa sayur","cash"
566,154,"2024-08-02",3,"sawi putih","cash"
567,77,"2024-09-10",3,"sawi putih","cash"
568,51,"2025-03-16",1,"sawi hijau","qris"
569,135,"2024-12-23",3,"sawi hijau","cash"
570,112,"2024-09-25",5,"tanpa sayur","qris"
571,55,"2024-08-06",2,"sawi hijau","cash"
572,67,"2024-03-24",0,"sawi hijau","cash"
573,153,"2024-12-18",1,"sawi putih","cash"
574,171,"2024-04-06",4,"sawi hijau","qris"
575,104,"2025-03-17",3,"sawi putih","qris"
576,49,"2024-03-30",0,"sawi putih","cash"
577,183,"2024-09-23",3,"sawi hijau","qris"
578,26,"2024-06-11",2,"sawi hijau","cash"
579,132,"2024-03-25",3,"sawi putih","qris"
580,114,"2024-09-02",0,"sawi hijau","qris"
581,112,"2024-06-10",1,"sawi hijau","qris"
582,26,"2024-01-09",1,"sawi putih","cash"
583,132,"2025-01-03",5,"tanpa sayur","cash"
584,106,"2024-09-23",4,"sawi hijau","cash"
585,78,"2024-01-29",0,"sawi hijau","debit"
586,19,"2024-12-18",4,"tanpa sayur","cash"
587,7,"2024-01-21",2,"sawi hijau","debit"
588,51,"2024-08-06",2,"sawi hijau","debit"
589,65,"2024-07-17",5,"sawi putih","cash"
590,198,"2025-03-31",0,"sawi putih","cash"
591,195,"2024-07-17",1,"tanpa sayur","debit"
592,212,"2024-05-24",0,"tanpa sayur","qris"
593,50,"2025-01-06",0,"sawi putih","qris"
594,174,"2024-01-24",2,"sawi putih","cash"
595,6,"2025-03-17",4,"tanpa sayur","debit"
596,42,"2024-10-23",3,"tanpa sayur","cash"
597,194,"2024-08-31",1,"tanpa sayur","debit"
598,14,"2025-03-23",4,"tanpa sayur","qris"
599,188,"2024-07-25",3,"sawi hijau","cash"
600,82,"2025-03-20",1,"sawi hijau","cash"
601,34,"2025-01-28",2,"sawi putih","cash"
602,67,"2024-04-01",3,"sawi hijau","qris"
603,4,"2024-12-10",2,"tanpa sayur","qris"
604,169,"2024-03-24",4,"sawi hijau","debit"
605,112,"2024-03-20",0,"sawi hijau","cash"
606,95,"2024-05-18",4,"tanpa sayur","qris"
607,166,"2024-12-02",0,"tanpa sayur","qris"
608,130,"2024-11-03",1,"sawi hijau","cash"
609,132,"2024-06-16",4,"sawi hijau","transfer"
610,150,"2024-06-30",0,"tanpa sayur","qris"
611,10,"2025-03-12",2,"sawi putih","debit"
612,186,"2025-01-14",3,"sawi putih","qris"
613,158,"2024-05-06",3,"tanpa sayur","qris"
614,8,"2024-02-23",4,"sawi putih","cash"
615,186,"2025-03-06",3,"sawi hijau","cash"
616,1,"2024-08-11",3,"sawi hijau","cash"
617,112,"2024-08-20",1,"sawi putih","cash"
618,153,"2024-04-11",4,"tanpa sayur","qris"
619,35,"2024-12-08",4,"tanpa sayur","qris"
620,186,"2024-09-25",3,"tanpa sayur","qris"
621,174,"2024-12-05",0,"sawi putih","debit"
622,113,"2024-07-09",2,"tanpa sayur","transfer"
623,180,"2024-07-21",4,"tanpa sayur","debit"
624,198,"2024-09-22",1,"sawi putih","cash"
625,210,"2025-01-29",5,"tanpa sayur","cash"
626,14,"2025-03-18",0,"tanpa sayur","cash"
627,157,"2024-02-10",5,"sawi putih","transfer"
628,5,"2024-11-02",0,"sawi hijau","cash"
629,85,"2024-07-22",1,"sawi hijau","qris"
630,81,"2024-02-29",4,"tanpa sayur","debit"
631,172,"2024-04-16",2,"sawi putih","cash"
632,44,"2025-01-04",2,"sawi hijau","cash"
633,62,"2024-08-03",3,"sawi putih","cash"
634,195,"2024-04-23",4,"sawi hijau","cash"
635,194,"2024-04-25",2,"sawi hijau","cash"
636,177,"2024-11-28",4,"sawi putih","cash"
637,65,"2024-06-23",0,"sawi putih","qris"
638,209,"2025-03-21",4,"tanpa sayur","cash"
639,194,"2024-05-17",1,"sawi hijau","cash"
640,198,"2025-03-11",4,"sawi putih","cash"
641,74,"2024-05-24",3,"sawi hijau","debit"
642,62,"2024-08-17",4,"sawi putih","qris"
643,171,"2024-01-23",4,"sawi hijau","debit"
644,38,"2025-01-12",3,"sawi hijau","qris"
645,188,"2024-01-30",4,"sawi hijau","cash"
646,112,"2024-07-24",1,"tanpa sayur","qris"
647,189,"2024-12-17",1,"sawi putih","cash"
648,4,"2024-01-13",1,"tanpa sayur","qris"
649,114,"2024-05-28",4,"sawi putih","transfer"
650,48,"2024-09-05",2,"sawi hijau","cash"
651,112,"2024-07-30",3,"sawi hijau","debit"
652,153,"2025-01-22",0,"tanpa sayur","qris"
653,62,"2024-06-14",1,"sawi hijau","cash"
654,58,"2025-03-02",1,"sawi putih","qris"
655,132,"2024-04-28",0,"tanpa sayur","cash"
656,75,"2024-09-12",0,"tanpa sayur","debit"
657,140,"2024-10-24",0,"sawi putih","cash"
658,26,"2024-01-05",0,"sawi hijau","qris"
659,18,"2025-02-02",0,"tanpa sayur","transfer"
660,152,"2024-01-28",3,"sawi putih","debit"
661,195,"2024-02-20",0,"sawi hijau","cash"
662,159,"2024-10-14",0,"sawi putih","qris"
663,77,"2024-04-21",0,"tanpa sayur","debit"
664,114,"2024-11-02",4,"sawi putih","qris"
665,140,"2024-09-14",0,"sawi putih","debit"
666,92,"2024-01-14",1,"sawi putih","cash"
667,84,"2025-02-24",4,"sawi hijau","cash"
668,44,"2024-10-20",4,"sawi hijau","cash"
669,21,"2024-01-10",3,"sawi hijau","qris"
670,9,"2025-01-25",4,"tanpa sayur","cash"
671,132,"2024-06-09",1,"tanpa sayur","cash"
672,157,"2024-10-04",4,"sawi hijau","cash"
673,24,"2024-10-26",0,"sawi putih","cash"
674,135,"2024-02-19",1,"sawi hijau","transfer"
675,81,"2024-01-30",0,"sawi hijau","cash"
676,178,"2024-04-19",4,"sawi hijau","cash"
677,3,"2024-11-07",2,"tanpa sayur","cash"
678,162,"2024-11-28",3,"sawi putih","cash"
679,100,"2024-08-05",4,"sawi putih","qris"
680,85,"2025-01-04",1,"sawi hijau","qris"
681,38,"2024-04-24",2,"sawi hijau","cash"
682,55,"2024-11-09",4,"sawi putih","qris"
683,41,"2024-02-05",4,"sawi putih","cash"
684,172,"2024-02-26",1,"sawi hijau","qris"
685,134,"2025-03-12",1,"tanpa sayur","cash"
686,34,"2024-10-15",2,"tanpa sayur","cash"
687,61,"2024-04-21",3,"sawi hijau","cash"
688,44,"2024-09-17",1,"sawi hijau","cash"
689,133,"2024-12-18",0,"sawi putih","cash"
690,150,"2024-07-30",2,"sawi putih","qris"
691,209,"2025-01-02",1,"sawi hijau","cash"
692,62,"2025-03-28",3,"sawi putih","qris"
693,30,"2024-09-20",3,"sawi putih","cash"
694,172,"2024-11-06",1,"tanpa sayur","debit"
695,99,"2024-01-10",1,"sawi putih","cash"
696,181,"2024-02-09",1,"sawi hijau","cash"
697,166,"2024-06-01",3,"tanpa sayur","qris"
698,88,"2024-01-14",1,"sawi hijau","cash"
699,149,"2024-07-20",0,"sawi putih","transfer"
700,37,"2024-06-16",2,"tanpa sayur","cash"
701,25,"2024-07-09",3,"sawi hijau","qris"
702,41,"2024-04-25",1,"tanpa sayur","qris"
703,54,"2024-05-05",1,"sawi hijau","cash"
704,93,"2024-03-13",0,"sawi hijau","cash"
705,6,"2024-03-06",1,"tanpa sayur","debit"
706,55,"2024-04-25",0,"sawi putih","cash"
707,163,"2024-03-20",1,"sawi hijau","cash"
708,29,"2024-03-12",1,"sawi hijau","cash"
709,157,"2025-01-22",1,"tanpa sayur","cash"
710,14,"2024-08-29",1,"sawi hijau","cash"
711,99,"2024-09-30",1,"sawi hijau","qris"
712,162,"2024-08-12",3,"sawi hijau","qris"
713,132,"2025-02-10",2,"sawi putih","cash"
714,109,"2024-11-27",0,"sawi putih","cash"
715,77,"2024-12-19",0,"sawi putih","qris"
716,127,"2024-12-20",3,"sawi putih","transfer"
717,182,"2025-02-02",1,"sawi putih","qris"
718,84,"2024-06-24",3,"sawi hijau","qris"
719,197,"2024-02-05",4,"sawi hijau","cash"
720,135,"2024-09-26",2,"tanpa sayur","cash"
721,92,"2024-09-15",1,"sawi hijau","cash"
722,100,"2024-11-12",1,"sawi putih","cash"
723,205,"2024-08-23",4,"tanpa sayur","cash"
724,85,"2024-12-06",3,"sawi hijau","cash"
725,176,"2024-04-18",0,"sawi hijau","cash"
726,89,"2025-02-15",4,"tanpa sayur","cash"
727,75,"2024-11-29",3,"sawi hijau","cash"
728,126,"2024-11-21",1,"sawi putih","debit"
729,121,"2024-06-01",3,"sawi putih","cash"
730,8,"2024-06-09",0,"sawi putih","cash"
731,177,"2024-02-09",5,"tanpa sayur","qris"
732,92,"2024-07-30",2,"tanpa sayur","cash"
733,139,"2025-01-22",3,"sawi putih","cash"
734,143,"2024-11-10",3,"sawi hijau","cash"
735,161,"2024-12-22",0,"tanpa sayur","debit"
736,135,"2024-02-20",1,"sawi putih","debit"
737,135,"2025-01-11",1,"tanpa sayur","qris"
738,157,"2024-06-16",3,"sawi hijau","qris"
739,214,"2024-02-17",1,"sawi hijau","qris"
740,115,"2024-01-17",4,"tanpa sayur","cash"
741,142,"2024-06-05",0,"sawi hijau","qris"
742,169,"2024-03-15",0,"sawi putih","cash"
743,24,"2024-09-17",0,"sawi hijau","transfer"
744,123,"2024-05-13",0,"tanpa sayur","qris"
745,119,"2024-03-14",3,"sawi hijau","cash"
746,30,"2024-04-09",0,"sawi hijau","qris"
747,164,"2024-03-28",4,"tanpa sayur","cash"
748,159,"2025-02-15",0,"sawi hijau","qris"
749,4,"2024-08-21",4,"tanpa sayur","qris"
750,162,"2025-03-14",5,"sawi hijau","cash"
751,212,"2024-06-05",3,"sawi hijau","cash"
752,25,"2024-08-24",0,"sawi putih","cash"
753,49,"2024-03-06",1,"sawi hijau","debit"
754,7,"2025-02-24",5,"sawi hijau","cash"
755,201,"2024-02-20",0,"sawi putih","cash"
756,107,"2024-01-23",3,"tanpa sayur","qris"
757,203,"2025-01-12",3,"sawi hijau","cash"
758,114,"2025-01-20",0,"sawi hijau","qris"
759,46,"2024-08-20",1,"sawi hijau","cash"
760,89,"2024-03-28",0,"sawi hijau","qris"
761,164,"2024-04-02",3,"sawi hijau","cash"
762,82,"2024-09-13",0,"tanpa sayur","debit"
763,199,"2024-01-17",1,"sawi putih","cash"
764,24,"2024-04-17",4,"sawi putih","cash"
765,133,"2024-05-10",0,"sawi hijau","qris"
766,119,"2024-07-16",0,"sawi putih","cash"
767,75,"2024-06-15",3,"sawi putih","qris"
768,3,"2024-11-23",3,"sawi putih","qris"
769,54,"2024-01-25",3,"sawi hijau","debit"
770,201,"2024-04-30",0,"sawi putih","transfer"
771,178,"2024-07-26",2,"sawi hijau","cash"
772,143,"2025-01-15",0,"sawi hijau","debit"
773,78,"2024-07-09",4,"tanpa sayur","cash"
774,55,"2024-01-09",3,"tanpa sayur","qris"
775,57,"2025-03-05",5,"sawi hijau","cash"
776,31,"2024-08-31",2,"sawi putih","cash"
777,92,"2024-10-18",0,"sawi putih","debit"
778,188,"2024-09-27",0,"sawi putih","qris"
779,183,"2024-12-10",3,"tanpa sayur","cash"
780,62,"2025-01-19",2,"sawi putih","cash"
781,177,"2024-05-21",3,"sawi putih","cash"
782,163,"2024-04-24",4,"sawi putih","cash"
783,209,"2024-07-26",1,"sawi putih","debit"
784,30,"2024-04-28",1,"sawi hijau","cash"
785,209,"2025-03-26",1,"sawi putih","debit"
786,171,"2024-11-04",3,"tanpa sayur","cash"
787,116,"2024-02-16",0,"sawi hijau","debit"
788,108,"2024-08-16",0,"sawi hijau","qris"
789,138,"2025-03-14",0,"tanpa sayur","cash"
790,141,"2024-12-08",1,"sawi putih","transfer"
791,126,"2024-09-23",0,"sawi hijau","cash"
792,101,"2024-11-04",4,"sawi hijau","cash"
793,39,"2025-03-10",0,"sawi putih","cash"
794,36,"2025-02-25",0,"sawi putih","cash"
795,169,"2024-06-01",3,"sawi putih","cash"
796,75,"2024-08-10",0,"sawi hijau","cash"
797,177,"2024-01-28",1,"sawi putih","qris"
798,149,"2024-02-19",0,"sawi hijau","debit"
799,27,"2024-11-03",3,"sawi putih","cash"
800,166,"2024-08-17",4,"sawi hijau","qris"
801,82,"2024-12-25",4,"sawi putih","cash"
802,33,"2024-06-10",0,"sawi hijau","qris"
803,36,"2024-11-09",1,"sawi putih","qris"
804,114,"2024-08-19",3,"sawi putih","qris"
805,199,"2024-11-24",0,"sawi hijau","cash"
806,204,"2025-01-21",0,"sawi hijau","debit"
807,162,"2024-02-16",1,"tanpa sayur","cash"
808,35,"2024-03-29",0,"sawi putih","cash"
809,102,"2024-07-19",0,"sawi hijau","cash"
810,85,"2024-09-13",4,"sawi hijau","cash"
811,183,"2024-03-29",1,"sawi hijau","debit"
812,115,"2024-08-05",4,"sawi hijau","debit"
813,38,"2024-05-19",3,"tanpa sayur","cash"
814,157,"2024-10-14",4,"tanpa sayur","qris"
815,116,"2024-07-31",3,"sawi hijau","qris"
816,208,"2024-10-25",3,"tanpa sayur","cash"
817,114,"2024-03-05",3,"sawi hijau","cash"
818,197,"2024-11-15",3,"tanpa sayur","qris"
819,31,"2024-04-21",1,"sawi putih","cash"
820,205,"2025-03-22",3,"sawi putih","qris"
821,5,"2025-01-27",4,"tanpa sayur","qris"
822,172,"2024-10-16",3,"sawi putih","transfer"
823,131,"2024-01-25",1,"sawi putih","cash"
824,149,"2024-03-29",4,"sawi putih","qris"
825,123,"2024-12-11",0,"sawi hijau","debit"
826,9,"2024-09-16",4,"sawi hijau","qris"
827,16,"2024-09-26",5,"sawi hijau","cash"
828,123,"2024-02-16",2,"sawi putih","cash"
829,71,"2024-04-03",0,"sawi hijau","qris"
830,199,"2024-05-21",3,"tanpa sayur","qris"
831,10,"2024-12-30",4,"tanpa sayur","cash"
832,71,"2024-01-25",2,"sawi hijau","cash"
833,139,"2024-06-20",1,"sawi hijau","cash"
834,142,"2024-11-03",1,"sawi hijau","qris"
835,97,"2024-05-07",4,"sawi putih","cash"
836,184,"2024-12-08",0,"sawi hijau","cash"
837,144,"2025-03-17",0,"sawi putih","cash"
838,166,"2024-10-25",4,"tanpa sayur","cash"
839,65,"2024-07-22",2,"sawi hijau","cash"
840,40,"2024-10-15",3,"tanpa sayur","transfer"
841,51,"2024-03-06",4,"tanpa sayur","cash"
842,197,"2025-02-08",1,"tanpa sayur","cash"
843,48,"2024-12-17",1,"sawi hijau","qris"
844,146,"2024-04-06",3,"sawi putih","cash"
845,56,"2024-09-15",2,"sawi hijau","cash"
846,106,"2025-03-28",4,"sawi putih","debit"
847,1,"2024-06-10",0,"tanpa sayur","cash"
848,138,"2024-08-14",2,"sawi hijau","qris"
849,10,"2024-04-06",0,"tanpa sayur","cash"
850,115,"2024-09-25",0,"sawi putih","qris"
851,127,"2024-06-22",0,"tanpa sayur","cash"
852,146,"2025-02-18",4,"sawi putih","cash"
853,110,"2024-08-29",3,"tanpa sayur","debit"
854,166,"2024-12-12",1,"sawi putih","debit"
855,122,"2025-03-12",1,"tanpa sayur","transfer"
856,34,"2025-03-19",3,"sawi putih","debit"
857,143,"2024-08-10",2,"sawi putih","cash"
858,209,"2024-05-26",1,"sawi hijau","qris"
859,41,"2024-04-24",4,"sawi putih","cash"
860,157,"2024-01-15",4,"sawi putih","qris"
861,174,"2025-01-20",4,"sawi hijau","qris"
862,163,"2024-06-19",3,"sawi putih","cash"
863,56,"2024-02-29",0,"sawi hijau","cash"
864,199,"2024-10-25",1,"sawi hijau","cash"
865,206,"2025-02-25",4,"tanpa sayur","cash"
866,132,"2025-03-21",2,"sawi putih","debit"
867,172,"2024-01-28",1,"sawi putih","qris"
868,209,"2024-11-28",0,"sawi hijau","cash"
869,205,"2024-06-26",1,"sawi putih","debit"
870,177,"2024-11-10",3,"sawi hijau","cash"
871,74,"2024-08-19",4,"sawi putih","qris"
872,212,"2024-02-05",0,"sawi putih","cash"
873,214,"2024-06-14",3,"sawi putih","cash"
874,28,"2025-03-21",0,"sawi putih","cash"
875,162,"2024-09-18",2,"sawi hijau","debit"
876,46,"2024-12-25",4,"sawi hijau","qris"
877,185,"2024-01-09",4,"sawi putih","qris"
878,89,"2024-07-16",3,"sawi putih","cash"
879,212,"2024-05-28",4,"sawi putih","qris"
880,1,"2024-03-25",5,"sawi putih","qris"
881,86,"2024-08-01",3,"sawi hijau","cash"
882,187,"2024-09-27",3,"sawi putih","cash"
883,54,"2024-05-07",3,"sawi putih","transfer"
884,113,"2024-11-19",1,"sawi putih","cash"
885,65,"2025-03-04",4,"sawi putih","transfer"
886,147,"2024-03-19",0,"sawi hijau","cash"
887,195,"2025-02-09",1,"tanpa sayur","qris"
888,75,"2024-01-14",3,"sawi hijau","cash"
889,135,"2024-02-15",1,"sawi hijau","cash"
890,91,"2024-09-12",1,"tanpa sayur","qris"
891,119,"2024-06-15",0,"sawi putih","cash"
892,44,"2024-04-01",1,"sawi hijau","cash"
893,98,"2024-10-01",4,"sawi putih","qris"
894,123,"2024-04-04",4,"sawi hijau","cash"
895,8,"2025-02-13",0,"sawi putih","cash"
896,111,"2025-01-29",1,"sawi putih","cash"
897,36,"2024-08-28",0,"tanpa sayur","qris"
898,121,"2024-10-25",3,"tanpa sayur","cash"
899,162,"2024-06-04",1,"sawi putih","cash"
900,59,"2024-09-18",3,"sawi putih","cash"
901,82,"2025-02-25",5,"tanpa sayur","cash"
902,124,"2024-03-13",4,"sawi putih","transfer"
903,155,"2024-01-07",1,"tanpa sayur","cash"
904,157,"2024-11-02",3,"sawi putih","qris"
905,159,"2024-09-17",0,"sawi putih","cash"
906,27,"2024-09-24",4,"sawi hijau","cash"
907,14,"2024-04-03",1,"tanpa sayur","debit"
908,55,"2024-09-08",3,"sawi hijau","qris"
909,89,"2024-01-15",1,"tanpa sayur","cash"
910,78,"2024-07-26",1,"sawi hijau","cash"
911,106,"2024-12-13",1,"sawi hijau","cash"
912,205,"2024-03-13",3,"tanpa sayur","cash"
913,6,"2024-07-31",4,"sawi putih","debit"
914,147,"2024-07-08",3,"sawi hijau","cash"
915,132,"2024-04-21",0,"sawi putih","cash"
916,62,"2024-01-30",2,"sawi putih","cash"
917,154,"2024-11-06",4,"sawi hijau","cash"
918,121,"2024-06-16",1,"sawi putih","qris"
919,186,"2025-03-25",1,"sawi hijau","debit"
920,80,"2024-04-03",2,"tanpa sayur","cash"
921,96,"2024-08-28",4,"sawi hijau","cash"
922,30,"2025-01-06",4,"sawi hijau","qris"
923,123,"2024-01-04",3,"sawi putih","cash"
924,136,"2024-01-10",0,"sawi hijau","cash"
925,181,"2024-12-24",1,"sawi putih","debit"
926,51,"2024-09-28",2,"tanpa sayur","cash"
927,75,"2024-03-09",0,"sawi putih","cash"
928,122,"2024-07-31",3,"sawi putih","cash"
929,26,"2024-09-06",2,"sawi hijau","cash"
930,209,"2025-03-25",0,"sawi hijau","cash"
931,84,"2025-01-12",5,"tanpa sayur","cash"
932,109,"2025-01-31",1,"tanpa sayur","cash"
933,130,"2024-11-04",0,"tanpa sayur","qris"
934,72,"2024-07-22",3,"sawi putih","cash"
935,49,"2024-06-19",3,"sawi putih","debit"
936,28,"2024-01-17",1,"sawi putih","cash"
937,212,"2024-05-10",4,"tanpa sayur","qris"
938,126,"2025-01-15",1,"tanpa sayur","cash"
939,180,"2024-05-21",3,"tanpa sayur","qris"
940,75,"2024-08-17",1,"sawi hijau","cash"
941,85,"2024-04-02",4,"tanpa sayur","cash"
942,157,"2024-03-28",0,"tanpa sayur","qris"
943,8,"2024-12-12",0,"sawi hijau","cash"
944,202,"2025-03-30",1,"sawi putih","qris"
945,29,"2024-02-09",1,"sawi hijau","qris"
946,48,"2024-01-12",4,"sawi putih","cash"
947,152,"2024-01-13",2,"sawi hijau","cash"
948,34,"2025-01-25",4,"sawi hijau","qris"
949,176,"2024-11-22",4,"sawi putih","cash"
950,139,"2025-03-20",3,"tanpa sayur","qris"
951,108,"2024-07-08",0,"sawi putih","transfer"
952,48,"2024-03-17",3,"sawi hijau","debit"
953,101,"2024-07-22",5,"tanpa sayur","qris"
954,9,"2025-02-13",4,"tanpa sayur","cash"
955,108,"2024-02-04",4,"sawi putih","qris"
956,65,"2024-10-31",2,"sawi hijau","debit"
957,106,"2024-09-17",2,"sawi hijau","debit"
958,188,"2024-10-04",2,"tanpa sayur","cash"
959,132,"2024-02-26",1,"sawi hijau","cash"
960,175,"2025-03-25",1,"sawi putih","cash"
961,149,"2024-06-09",0,"tanpa sayur","qris"
962,161,"2024-08-16",4,"tanpa sayur","cash"
963,184,"2024-01-22",3,"tanpa sayur","qris"
964,38,"2024-02-20",0,"tanpa sayur","cash"
965,212,"2024-12-08",1,"tanpa sayur","qris"
966,93,"2024-06-21",0,"sawi putih","cash"
967,77,"2024-02-06",2,"sawi hijau","debit"
968,211,"2024-08-28",5,"tanpa sayur","qris"
969,141,"2024-04-15",2,"tanpa sayur","cash"
970,36,"2024-10-15",0,"sawi putih","cash"
971,157,"2024-04-01",4,"sawi hijau","qris"
972,97,"2024-01-30",1,"tanpa sayur","qris"
973,182,"2024-04-18",3,"tanpa sayur","debit"
974,49,"2025-02-17",1,"sawi hijau","qris"
975,182,"2024-12-01",1,"tanpa sayur","cash"
976,132,"2024-09-23",0,"sawi putih","qris"
977,100,"2024-10-05",0,"tanpa sayur","qris"
978,140,"2024-08-29",4,"sawi hijau","cash"
979,137,"2024-02-29",3,"sawi putih","cash"
980,104,"2024-10-13",3,"sawi putih","cash"
981,77,"2024-01-18",3,"sawi putih","qris"
982,105,"2024-05-27",0,"sawi hijau","debit"
983,127,"2024-06-22",3,"sawi putih","cash"
984,178,"2024-10-08",3,"sawi putih","cash"
985,36,"2024-01-14",4,"sawi putih","cash"
986,56,"2024-01-18",4,"tanpa sayur","cash"
987,101,"2024-07-10",0,"tanpa sayur","cash"
988,154,"2024-08-29",0,"sawi putih","debit"
989,60,"2024-08-04",3,"tanpa sayur","cash"
990,140,"2024-05-05",2,"sawi hijau","qris"
991,127,"2024-10-23",0,"tanpa sayur","cash"
992,53,"2024-06-22",1,"sawi hijau","debit"
993,3,"2024-08-26",5,"sawi hijau","qris"
994,114,"2024-02-15",5,"sawi hijau","cash"
995,154,"2024-12-25",0,"tanpa sayur","qris"
996,99,"2025-03-17",1,"sawi hijau","qris"
997,205,"2024-03-29",2,"sawi hijau","cash"
998,176,"2025-02-13",1,"sawi putih","cash"
999,57,"2024-03-28",0,"tanpa sayur","cash"
1000,107,"2024-07-30",0,"sawi putih","cash"
1001,22,"2025-03-12",1,"sawi putih","qris"
1002,139,"2024-03-20",1,"sawi hijau","cash"
1003,154,"2024-10-08",1,"sawi putih","qris"
1004,81,"2024-02-05",1,"sawi putih","debit"
1005,142,"2024-06-27",3,"sawi putih","qris"
1006,38,"2025-01-18",0,"tanpa sayur","qris"
1007,135,"2024-10-25",4,"sawi putih","cash"
1008,175,"2024-04-06",5,"sawi putih","cash"
1009,41,"2024-04-25",3,"tanpa sayur","qris"
1010,98,"2025-02-15",0,"tanpa sayur","debit"
1011,162,"2024-04-24",4,"sawi putih","qris"
1012,158,"2024-06-29",2,"tanpa sayur","qris"
1013,113,"2024-04-25",1,"tanpa sayur","cash"
1014,41,"2024-04-20",0,"sawi putih","cash"
1015,55,"2024-08-18",3,"tanpa sayur","qris"
1016,116,"2024-11-27",2,"tanpa sayur","qris"
1017,195,"2024-09-07",2,"sawi putih","cash"
1018,22,"2024-12-24",4,"sawi hijau","cash"
1019,10,"2025-01-12",5,"sawi putih","transfer"
1020,187,"2024-05-15",4,"tanpa sayur","debit"
1021,171,"2025-03-22",2,"sawi hijau","debit"
1022,51,"2024-10-03",3,"tanpa sayur","cash"
1023,9,"2024-09-12",0,"sawi hijau","debit"
1024,28,"2024-12-31",2,"tanpa sayur","qris"
1025,149,"2025-03-12",1,"tanpa sayur","cash"
1026,146,"2024-11-03",2,"sawi putih","cash"
1027,6,"2024-08-01",1,"sawi putih","cash"
1028,61,"2025-03-12",4,"sawi putih","cash"
1029,139,"2024-03-12",0,"sawi hijau","cash"
1030,65,"2024-12-10",0,"sawi hijau","qris"
1031,114,"2025-03-28",4,"sawi hijau","qris"
1032,30,"2024-11-29",4,"sawi hijau","qris"
1033,175,"2024-11-17",1,"sawi hijau","cash"
1034,154,"2024-07-04",0,"sawi hijau","cash"
1035,61,"2024-03-13",3,"sawi hijau","qris"
1036,106,"2024-04-13",1,"tanpa sayur","qris"
1037,84,"2025-03-05",0,"sawi hijau","qris"
1038,106,"2024-06-16",0,"sawi putih","cash"
1039,172,"2024-09-01",2,"sawi hijau","cash"
1040,138,"2024-01-30",4,"sawi putih","cash"
1041,142,"2024-01-26",1,"sawi putih","cash"
1042,59,"2024-07-14",3,"sawi putih","cash"
1043,162,"2024-08-16",0,"sawi putih","debit"
1044,153,"2024-09-25",3,"tanpa sayur","debit"
1045,188,"2024-09-02",3,"tanpa sayur","cash"
